0,50.0
50,53.139525976376056
100,56.266661678037046
150,59.36906572902162
200,62.434494357894856
250,65.45084971832038
300,68.40622763373297
350,71.2889645776849
400,74.08768370445628
450,76.7913397482675
500,79.38926261389722
550,81.87119948667343
600,84.22735529564895
650,86.44843137027149
700,88.52566213798815
750,90.45084971795568
800,92.21639627433093
850,93.81533400145779
900,95.2413526226128
950,96.48882429378452
1000,97.55282581420272
1050,98.42915805596262
1100,99.11436253606428
1150,99.60573506546504
1200,99.90133642127826
1250,100.0
1300,99.90133642156017
1350,99.60573506602775
1400,99.11436253690556
1450,98.42915805707915
1500,97.55282581559011
1550,96.48882429543728
1600,95.2413526245244
1650,93.8153340036207
1700,92.21639627673662
1750,90.45084972059463
1800,88.52566214084996
1850,86.44843137334487
1900,84.22735529892178
1950,81.87119949013277
2000,79.38926261752943
2050,76.79133975205826
2100,74.08768370839057
2150,71.28896458174727
2200,68.40622763790735
2250,65.4508497225903
2300,62.43449436224346
2350,59.369065733431746
2400,56.2666616824913
2450,53.13952598085683
2500,50.000000004489664
2550,46.86047402810477
2600,43.73333832641721
2650,40.630934275388526
2700,37.565505646453744
2750,34.54915028594952
2800,31.59377237044143
2850,28.711035426377467
2900,25.912316299478043
2950,23.208660255523245
3000,20.610737389734997
3050,18.128800516785905
3100,15.772644707623872
3150,13.551568632801892
3200,11.47433786487364
3250,9.54915028468329
3300,7.783603728074745
3350,6.184666000705108
3400,4.758647379298803
3450,3.5111757078682193
3500,2.447174187184653
3550,1.5708419451539224
3600,0.885637464777006
3650,0.3942649350976546
3700,0.09866357900364386
3750,0.0
3800,0.09866357815792037
3850,0.3942649334095438
3900,0.8856374622531693
3950,1.570841941804324
4000,2.4471741830225104
4050,3.5111757029099744
4100,4.758647373563973
4150,6.184665994216399
4200,7.783603720857729
4250,9.549150276766394
4300,11.47433785628822
4350,13.551568623581728
4400,15.77264469780541
4450,18.128800506407917
4500,20.610737378838344
4550,23.208660244151012
4600,25.912316287675075
4650,28.711035414190373
4700,31.593772357918294
4750,34.54915027313979
4800,37.56550563340792
4850,40.63093426215808
4900,43.73333831305448
4950,46.860474014662366
5000,49.99999999102068
5050,53.139525967414436
5100,56.266661669128496
5150,59.369065720201384
5200,62.43449434919764
5250,65.45084970978057
5300,68.40622762538419
5350,71.28896456956014
5400,74.08768369658766
5450,76.79133974068601
5500,79.38926260663281
5550,81.87119947975475
5600,84.22735528910327
5650,86.44843136412474
5700,88.52566213226451
5750,90.45084971267778
5800,92.21639626951958
5850,93.81533399713197
5900,95.24135261878959
5950,96.488824290479
6000,97.55282581142797
6050,98.42915805372954
6100,99.11436253438171
6150,99.60573506433964
6200,99.90133642071444
6250,100.0
6300,99.90133642212399
6350,99.60573506715316
6400,99.1143625385881
6450,98.42915805931223
6500,97.55282581836488
6550,96.48882429874278
6600,95.24135262834761
6650,93.81533400794649
6700,92.21639628154796
6750,90.45084972587259
6800,88.52566214657361
6850,86.44843137949165
6900,84.22735530546738
6950,81.87119949705142
7000,79.38926262479383
7050,76.79133975963973
7100,74.08768371625925
7150,71.28896458987195
7200,68.40622764625608
7250,65.45084973113013
7300,62.43449437094068
7350,59.36906574225206
7400,56.266661691399776
7450,53.13952598981844
7500,50.000000013468984
7550,46.86047403706637
7600,43.73333833532577
7650,40.630934284208756
7700,37.565505655150965
7750,34.54915029448939
7800,31.59377237879019
7850,28.711035434502158
7900,25.91231630734666
7950,23.208660263104736
8000,20.610737396999433
8050,18.12880052370456
8100,15.77264471416948
8150,13.551568638948641
8200,11.474337870597356
8250,9.5491502899612
8300,7.78360373288608
8350,6.184666005030931
8400,4.758647383121972
8450,3.511175711173742
8500,2.447174189959428
8550,1.5708419473869806
8600,0.8856374664595601
8650,0.39426493622305436
8700,0.09866357956746508
8750,0.0
8800,0.09866357759410471
8850,0.3942649322841385
8900,0.8856374605706319
8950,1.5708419395712492
9000,2.4471741802477354
9050,3.5111756996044683
9100,4.758647369740782
9150,6.184665989890603
9200,7.783603716046322
9250,9.54915027148851
9300,11.474337850564586
9350,13.551568617434961
9400,15.772644691259801
9450,18.128800499489163
9500,20.610737371573958
9550,23.20866023656952
9600,25.912316279806436
9650,28.711035406065683
9700,31.593772349569456
9750,34.549150264599945
9800,37.565505624710795
9850,40.630934253337806
9900,43.73333830414597
9950,46.86047400570068
