0,66.66666666666666
100,74.53342694801887
200,58.12739885907043
300,52.43989576643128
400,31.99752029967527
500,33.33333333333333
600,78.30304617948964
700,74.52733737940032
800,14.905367995098008
900,15.166006572816187
1000,66.66666666666666
1100,74.53342694801886
1200,58.12739885907043
1300,52.43989576643129
1400,31.997520299675276
1500,33.333333333333314
1600,78.30304617948963
1700,74.52733737940036
1800,14.905367995098018
1900,15.166006572816231
2000,66.66666666666664
2100,74.53342694801896
2200,58.12739885907043
2300,52.439895766431334
2400,31.997520299675287
2500,33.3333333333333
2600,78.30304617948963
2700,74.52733737940032
2800,14.90536799509804
2900,15.166006572816098
3000,66.66666666666661
3100,74.53342694801884
3200,58.12739885907043
3300,52.439895766431256
3400,31.997520299675408
3500,33.33333333333329
3600,78.3030461794896
3700,74.52733737940041
3800,14.90536799509799
3900,15.166006572816194
4000,66.6666666666666
4100,74.53342694801911
4200,58.12739885907037
4300,52.439895766431334
4400,31.99752029967512
4500,33.33333333333328
4600,78.30304617948943
4700,74.52733737940035
4800,14.905367995098079
4900,15.166006572816372
5000,66.66666666666659
5100,74.53342694801901
5200,58.127398859070446
5300,52.439895766431434
5400,31.997520299675198
5500,33.333333333333094
5600,78.30304617948957
5700,74.52733737940014
5800,14.905367995098167
5900,15.166006572816237
6000,66.66666666666657
6100,74.5334269480189
6200,58.127398859070524
6300,52.43989576643136
6400,31.99752029967532
6500,33.33333333333343
6600,78.30304617948944
6700,74.52733737940022
6800,14.905367995098246
6900,15.16600657281656
7000,66.66666666666656
7100,74.53342694801903
7200,58.12739885907045
7300,52.4398957664313
7400,31.997520299675443
7500,33.333333333333066
7600,78.30304617948977
7700,74.52733737940032
7800,14.905367995098063
7900,15.166006572816427
8000,66.66666666666656
8100,74.53342694801914
8200,58.12739885907041
8300,52.439895766431185
8400,31.997520299675564
8500,33.33333333333341
8600,78.30304617948964
8700,74.52733737940073
8800,14.905367995097563
8900,15.166006572816299
9000,66.66666666666653
9100,74.53342694801925
9200,58.127398859070624
9300,52.43989576643112
9400,31.99752029967523
9500,33.33333333333304
9600,78.30304617948951
9700,74.52733737940082
9800,14.905367995097652
9900,15.166006572816165
